CustomerID,Age,Income,Location,EmploymentStatus,LoanAmount,TenureMonths,InterestRate,LoanType,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target
CUST0230,39,797794,Suburban,Salaried,661985,52,9.26,Auto,1,81,1,0,-0.58,50.31,0.51,3,0,0
CUST0231,46,234911,Urban,Student,680527,53,8.49,Home,0,107,0,1,-0.09,39.05,0.52,42,0,0
CUST0232,23,625037,Rural,Salaried,285469,28,8.29,Education,1,136,0,3,-0.69,37,0.59,15,0,1
CUST0233,39,930399,Urban,Salaried,173106,50,13.79,Personal,2,155,0,3,0.92,11.89,0.06,2,0,0
CUST0234,40,1178039,Suburban,Student,841787,22,13.47,Home,1,25,1,1,0.56,27.11,0.97,6,1,0
CUST0235,52,1099885,Suburban,Self-Employed,890552,45,10.24,Education,1,81,2,7,0.47,48.6,0.47,1,0,0
CUST0236,27,808746,Suburban,Self-Employed,517835,26,7.63,Personal,1,82,0,1,0.38,66.61,0.93,0,0,0
CUST0237,61,1260751,Urban,Self-Employed,350486,7,9.75,Home,3,130,0,2,-0.15,58.88,0.01,0,0,1
CUST0238,53,1105667,Urban,Unemployed,52257,42,11.76,Auto,1,72,1,3,0.85,21.98,0.25,37,0,1
CUST0239,60,516915,Suburban,Student,339508,11,10.36,Auto,1,99,0,8,-0.85,31.53,0.1,6,0,0
CUST0240,59,699876,Urban,Student,730332,49,13.13,Auto,3,48,2,9,0.61,6.43,0.77,23,1,1
CUST0241,38,1894164,Urban,Salaried,161715,23,14.98,Education,1,144,1,0,-0.57,7.81,0.32,4,1,0
CUST0242,60,811213,Suburban,Unemployed,76654,35,8.12,Auto,2,62,2,7,-0.35,34.12,0.84,20,0,0
CUST0243,21,968734,Urban,Self-Employed,786129,27,10.41,Business,0,54,1,4,0.04,38.41,0.83,27,0,1
CUST0244,31,1314934,Rural,Unemployed,393567,59,10.16,Personal,1,150,0,6,0.57,19.38,0.67,17,1,1
CUST0245,48,1659119,Rural,Student,341464,38,9.09,Education,3,33,1,7,0.68,46.46,0.67,23,0,0
CUST0246,45,247057,Rural,Student,595096,35,8.18,Auto,1,104,0,4,0.17,50.79,0.7,31,1,0
CUST0247,43,1516870,Rural,Salaried,626677,22,7.06,Personal,4,104,0,7,-0.19,21.89,0.67,44,0,0
CUST0248,51,454726,Suburban,Salaried,538906,48,14.04,Home,2,68,1,9,0.89,54.73,0.39,32,0,0
CUST0249,50,478176,Suburban,Student,168581,37,10.07,Auto,0,14,1,7,-0.51,15.2,0.68,9,0,0
CUST0250,62,1775062,Suburban,Self-Employed,177927,47,10.72,Personal,4,174,0,8,0.61,39.41,0.9,8,0,0
CUST0251,55,908754,Rural,Self-Employed,84773,56,14.29,Business,2,2,3,1,0.22,58.01,0.33,48,0,0
CUST0252,27,1137583,Rural,Unemployed,756528,19,13.1,Home,1,155,0,2,-0.25,38.9,0.94,32,0,0
CUST0253,36,1415868,Urban,Student,470963,15,7.61,Business,1,2,2,0,-1,65.42,0.01,32,0,0
CUST0254,46,344931,Urban,Student,388540,52,11.31,Personal,2,101,1,3,-0.11,4.68,0.35,6,1,1
CUST0255,22,1692252,Rural,Self-Employed,551590,56,10.26,Business,1,3,5,4,-0.45,42.56,0.13,3,0,0
CUST0256,21,362491,Rural,Self-Employed,419836,41,13.28,Personal,2,87,1,0,-0.79,40.67,0.13,27,0,1
CUST0257,32,1629585,Rural,Student,264764,39,12.66,Personal,2,158,1,7,-0.85,47.72,0.82,22,0,0
CUST0258,25,601921,Rural,Salaried,631793,14,12.37,Business,1,44,1,1,-0.3,60.09,0.92,31,0,1
CUST0259,57,460910,Urban,Student,922328,47,9.39,Personal,1,44,2,0,0.23,52.4,0.78,43,0,0
CUST0260,52,1271812,Rural,Student,592423,33,13.34,Auto,5,74,1,1,0.68,57.01,0.98,15,0,0
CUST0261,29,287955,Urban,Self-Employed,665175,16,6.95,Personal,1,164,1,4,-0.63,21.15,0.22,45,1,1
CUST0262,61,1989450,Rural,Self-Employed,172118,19,7.86,Education,6,8,1,8,-0.15,28.21,0.14,9,1,1
CUST0263,55,827433,Rural,Salaried,359521,44,9.35,Personal,4,144,0,8,-0.22,45.31,0.52,13,0,0
CUST0264,39,1919294,Rural,Salaried,204626,52,7.15,Education,2,117,1,1,0.03,40.07,0.83,38,0,1
CUST0265,36,1479361,Urban,Unemployed,898923,59,8.5,Personal,1,64,1,1,0.62,69.22,0.04,35,0,0
CUST0266,23,1343490,Urban,Student,295739,24,13.56,Personal,1,130,1,2,0.11,13.86,1,33,0,1
CUST0267,40,407990,Suburban,Self-Employed,894715,59,14.56,Business,3,25,0,6,0.69,25.62,0.6,23,0,0
CUST0268,44,578387,Rural,Salaried,528356,20,9.09,Auto,2,158,0,2,0.04,41.45,0.98,17,1,1
CUST0269,53,738884,Suburban,Unemployed,329067,33,8.75,Auto,1,25,1,0,0.21,62.56,0.37,15,0,0
CUST0270,44,1196261,Suburban,Unemployed,359735,29,8.88,Home,4,22,2,5,-0.13,66.95,0.46,40,1,1
CUST0271,31,1905215,Urban,Self-Employed,636549,13,8.86,Business,2,29,0,2,0.65,24.53,0.75,36,1,0
CUST0272,28,1442845,Urban,Self-Employed,366480,48,6.81,Business,1,9,0,0,0.85,5.3,0.79,40,0,0
CUST0273,56,592417,Suburban,Unemployed,386227,14,14.38,Auto,3,71,0,3,0.28,30.65,0.23,24,0,1
CUST0274,58,1180020,Rural,Salaried,635236,52,8.32,Business,2,63,0,0,0.64,28.7,0.93,7,0,1
CUST0275,60,338155,Urban,Unemployed,290891,38,10.07,Auto,4,149,0,0,-0.88,71.03,0.87,23,0,1
CUST0276,40,1369250,Rural,Student,214074,38,6.58,Business,4,142,1,1,0.81,31.32,0.02,19,0,1
CUST0277,55,1106739,Rural,Student,523314,24,13.79,Personal,1,122,1,9,-0.62,22.36,0.13,47,2,1
CUST0278,45,1505289,Suburban,Self-Employed,559452,8,12.71,Auto,4,104,2,7,-0.49,26.62,0.5,29,0,0
CUST0279,55,1690077,Suburban,Salaried,338816,15,14.55,Auto,0,73,0,1,-0.89,28.88,0.46,19,0,0
CUST0280,45,743351,Suburban,Salaried,840645,45,13.14,Education,3,147,0,1,0.93,59.24,0.71,17,0,1
CUST0281,49,267642,Suburban,Student,191365,52,9.17,Business,3,104,0,9,0.7,6.29,0.09,3,0,1
CUST0282,38,290093,Urban,Unemployed,499076,47,8.61,Business,2,46,0,9,0.83,23.13,0.64,47,1,1
CUST0283,38,1756182,Urban,Self-Employed,112507,6,12.43,Auto,3,86,1,7,0.69,69.59,0.62,35,0,0
CUST0284,22,417215,Suburban,Unemployed,107134,34,9.59,Personal,1,52,0,5,-0.04,11.45,0.23,5,0,1
CUST0285,55,1955856,Urban,Unemployed,183172,55,11.31,Personal,4,128,2,3,0.85,53.6,0.54,2,3,1
CUST0286,36,1932465,Suburban,Unemployed,291225,39,6.55,Personal,3,1,1,2,0.94,25.98,0.22,17,0,1
CUST0287,61,235954,Rural,Salaried,243069,56,7.03,Business,0,57,0,0,0.01,42.1,0.15,46,0,0
CUST0288,56,1276432,Rural,Student,864604,18,11.05,Education,2,146,1,2,-0.65,7.62,0.57,39,0,0
CUST0289,53,726861,Rural,Salaried,856564,59,11.31,Auto,1,71,1,8,0.32,22.41,0.98,17,1,0
CUST0290,24,759655,Suburban,Student,823221,6,12.89,Home,0,139,1,4,0.95,36.31,0.24,22,0,1
CUST0291,53,695553,Rural,Self-Employed,854631,39,7.62,Education,3,153,1,5,0.74,17.07,0.36,34,0,0
CUST0292,34,962092,Urban,Self-Employed,610897,34,10.86,Home,1,26,0,4,0.72,39.24,0.26,5,0,0
CUST0293,41,1086040,Rural,Unemployed,224037,53,8.15,Education,1,28,2,0,0.87,16.21,0.27,25,0,0
CUST0294,40,522918,Rural,Student,713376,52,7.29,Personal,1,14,0,9,0.79,46.98,0.4,20,0,0
CUST0295,28,1272328,Rural,Student,482995,18,9.99,Business,4,173,0,0,0.55,65.16,0.7,23,0,0
CUST0296,27,1041461,Urban,Student,546013,53,7.89,Home,3,128,1,3,0.44,6.61,0.04,14,0,0
CUST0297,23,348757,Suburban,Unemployed,344025,54,8.39,Education,0,59,2,2,-0.47,15.99,0.96,26,1,1
CUST0298,37,1562413,Urban,Unemployed,787954,58,9.2,Business,1,106,1,7,0.24,60.88,0.05,31,0,1
CUST0299,53,316739,Suburban,Self-Employed,860904,34,8.7,Home,4,2,1,6,0.04,45.66,0.88,11,0,0
CUST0300,32,1486585,Suburban,Salaried,550098,44,7.24,Auto,2,114,2,6,0.72,6.13,0.89,4,1,0
CUST0301,42,980316,Rural,Student,757173,29,7.26,Education,1,145,1,7,-0.02,35.27,0.52,6,0,1
CUST0302,42,1456556,Suburban,Student,805728,31,8.14,Auto,2,51,2,9,-0.74,15.5,0.14,21,0,1
CUST0303,50,1505185,Urban,Salaried,307803,22,6.93,Personal,1,59,0,6,-0.99,14.74,0.57,26,2,1
CUST0304,58,1637398,Urban,Student,741381,12,11.82,Auto,3,33,0,9,0.36,67.76,0.63,14,0,0
CUST0305,58,536676,Suburban,Unemployed,366275,18,8.94,Auto,3,95,1,1,0.1,54.95,0.86,38,0,0
CUST0306,28,1592714,Rural,Unemployed,729447,10,8.88,Education,6,88,1,3,-0.34,50.28,0.55,44,1,1
CUST0307,47,1566853,Rural,Student,62828,31,9.32,Personal,1,59,1,5,-0.66,17.58,0.41,34,0,0
CUST0308,47,1214929,Urban,Unemployed,933096,54,12.13,Auto,3,153,0,2,-0.07,8.98,0.84,25,0,1
CUST0309,54,1766847,Rural,Unemployed,566835,8,13.9,Business,1,18,1,2,-0.8,62.76,0.98,22,0,0
CUST0310,41,523412,Suburban,Student,706761,12,12.95,Home,4,110,0,5,-0.33,0.92,0.65,12,2,1
CUST0311,50,685417,Suburban,Self-Employed,851625,54,12.68,Auto,2,21,0,0,-0.24,28.25,0.87,25,1,0
CUST0312,53,1680035,Urban,Salaried,273461,44,10.62,Personal,3,160,0,0,-0.07,20.35,0.6,2,4,1
CUST0313,48,388456,Suburban,Unemployed,488080,58,12.4,Auto,1,165,2,4,-0.07,41.28,0.69,28,1,1
CUST0314,53,755941,Urban,Self-Employed,463523,6,11.2,Home,2,127,2,0,-0.49,18.41,0.69,1,0,0
CUST0315,25,1406305,Suburban,Unemployed,414662,54,8.34,Personal,2,34,2,9,0.7,22.75,0.7,27,0,0
CUST0316,39,428504,Urban,Unemployed,331755,22,8.27,Education,2,106,0,7,-0.29,61.28,0.32,22,0,1
CUST0317,24,1894693,Rural,Salaried,749151,48,9.02,Personal,1,127,0,1,-0.54,43.63,0.58,35,1,1
CUST0318,55,852665,Suburban,Unemployed,979454,30,14.24,Education,4,82,0,5,-0.65,10.92,0.59,48,1,1
CUST0319,37,1774486,Suburban,Salaried,388384,8,11.15,Personal,1,137,1,9,-0.35,52.44,0.32,5,1,1
CUST0320,64,773044,Urban,Salaried,289719,20,12.74,Home,1,142,2,9,-0.86,15.33,0.35,10,0,0
CUST0321,48,1289385,Urban,Salaried,782763,34,9.45,Home,2,138,1,4,-0.93,31.46,0.76,37,0,0
CUST0322,50,1789589,Suburban,Self-Employed,839177,58,9.97,Personal,2,110,0,9,0.21,46.73,0.58,33,0,0
CUST0323,49,916756,Urban,Student,891675,48,7.57,Auto,5,89,1,3,0.24,19.94,0.15,16,1,1
CUST0324,26,251226,Suburban,Self-Employed,316010,37,7.96,Home,0,23,0,0,0.06,27.96,0.84,2,0,0
CUST0325,55,699512,Rural,Student,737605,31,13.53,Education,0,76,2,2,0.52,52.99,0.88,43,1,0
CUST0326,61,1854046,Urban,Student,487940,21,11.47,Education,2,100,2,3,-0.92,67.56,0.47,45,0,0
CUST0327,57,1724357,Suburban,Salaried,965113,30,9.37,Business,1,131,0,1,0.87,38.34,0.21,33,0,0
CUST0328,44,1277978,Rural,Unemployed,645642,59,13.32,Education,4,12,1,1,-0.81,1.21,0.95,21,0,0
CUST0329,49,1252839,Rural,Salaried,101374,33,8.6,Business,4,97,0,1,0.35,24.7,0.88,28,1,1
CUST0330,51,1240993,Suburban,Unemployed,164397,14,14.8,Personal,2,119,2,0,-0.73,29,0.24,28,1,1
CUST0331,55,1426476,Urban,Student,298552,6,9.43,Personal,1,36,0,9,0.76,24.75,0.1,4,0,0
CUST0332,53,772212,Suburban,Salaried,436721,34,9.37,Personal,1,47,0,1,0.02,31.69,0.44,9,0,1
CUST0333,41,536326,Rural,Unemployed,473332,27,9.15,Auto,4,0,1,5,-0.84,45.74,0.68,9,1,1
CUST0334,52,424137,Suburban,Self-Employed,917461,21,7.54,Auto,1,59,2,2,0.23,9.16,0.18,8,0,0
CUST0335,43,1700844,Urban,Unemployed,930006,46,7.44,Business,8,139,3,9,-0.98,19.99,0.51,20,2,1
CUST0336,53,1129168,Rural,Salaried,987951,56,12.01,Education,0,148,3,4,0.55,36.8,0.43,12,1,1
CUST0337,23,1546457,Suburban,Self-Employed,342575,49,13.94,Education,1,138,1,0,0.3,23.06,0.89,9,0,0
CUST0338,38,563476,Urban,Unemployed,461124,56,13.22,Personal,3,43,0,7,-0.57,71.36,0.43,37,0,0
CUST0339,45,1600283,Rural,Unemployed,79336,59,7.7,Home,1,114,1,3,-0.25,31.35,0.53,10,0,0
CUST0340,62,1933309,Urban,Unemployed,877424,46,11.14,Auto,3,107,1,8,-0.98,62.69,0.96,3,0,1
CUST0341,51,1759161,Rural,Unemployed,105350,12,7.4,Auto,2,43,2,3,0.39,64.6,0.3,45,0,1
CUST0342,23,891757,Suburban,Unemployed,643849,19,6.89,Personal,2,77,0,1,-0.35,60.27,0.29,30,1,1
CUST0343,60,590719,Urban,Self-Employed,560470,34,12.08,Auto,1,161,1,2,0.14,3.85,0.8,48,0,0
CUST0344,44,1727937,Rural,Student,888387,24,11.05,Personal,2,24,3,4,0.91,68.26,0.28,33,1,0
CUST0345,52,1349947,Urban,Self-Employed,111240,24,7.2,Business,0,131,0,9,-0.4,9.71,0.83,41,2,1
CUST0346,42,762997,Urban,Self-Employed,725453,7,6.8,Education,1,115,1,5,0.98,2.96,0.1,34,0,1
CUST0347,43,1233578,Suburban,Self-Employed,449371,46,14.91,Home,0,118,0,6,0.27,30.13,0.11,38,1,1
CUST0348,22,1440768,Urban,Student,620895,50,6.76,Education,5,143,1,3,-0.52,14.42,0.9,38,1,1
CUST0349,47,1398898,Rural,Salaried,761028,20,10.28,Education,4,9,0,6,-0.13,13.67,0.54,32,0,1
CUST0350,62,221172,Rural,Student,988467,8,10.79,Business,3,108,1,9,0.48,21.08,0.72,7,1,1
CUST0351,22,735843,Rural,Self-Employed,231196,16,7.5,Auto,1,34,2,2,-0.11,18.26,0.23,31,1,1
CUST0352,46,1196121,Rural,Unemployed,365014,58,7.94,Home,2,133,2,6,-0.86,49.46,0.17,32,2,1
CUST0353,37,1826140,Suburban,Unemployed,499763,51,9.49,Auto,1,18,0,3,-0.66,13.85,0.83,7,0,0
CUST0354,60,781780,Urban,Self-Employed,638398,35,12.97,Education,4,7,2,7,0.58,39.33,0.36,45,1,1
CUST0355,53,908362,Suburban,Unemployed,234626,45,10.81,Personal,1,9,3,8,0.3,71.03,0.46,13,0,0
CUST0356,29,713319,Urban,Self-Employed,726296,23,11.92,Education,0,165,0,6,0.14,31.42,0.03,33,1,1
CUST0357,63,980298,Urban,Unemployed,429039,56,14.87,Auto,3,28,1,7,-0.66,46.39,0.39,7,0,0
CUST0358,59,1076031,Urban,Student,578714,53,13.03,Education,1,14,3,7,0.68,69.81,0.77,41,0,0
CUST0359,49,1470896,Suburban,Salaried,794199,7,10.19,Personal,3,86,1,1,0.92,10.34,0.82,6,1,0
CUST0360,62,1666554,Urban,Salaried,864038,37,10.29,Business,0,22,0,8,-0.92,30.43,0.7,12,0,0
CUST0361,46,1259622,Suburban,Student,491048,13,11.76,Auto,2,45,2,5,-0.84,61.29,0.69,20,0,1
CUST0362,55,428071,Rural,Student,602439,27,12.16,Education,2,27,0,3,0.77,67.16,0.51,46,1,1
CUST0363,45,578165,Rural,Self-Employed,323452,11,10.76,Auto,1,25,2,4,0.63,43.49,0.54,31,1,0
CUST0364,44,908662,Urban,Self-Employed,290853,17,11.98,Business,3,9,2,9,0.24,10.75,0.74,10,0,1
CUST0365,33,616366,Suburban,Self-Employed,828883,52,6.7,Education,3,174,1,4,0.89,64.96,0.25,13,0,0
CUST0366,27,1515573,Rural,Unemployed,226743,45,10.15,Education,1,3,0,6,0.29,12.97,0.23,10,2,1
CUST0367,56,1212117,Suburban,Self-Employed,140306,41,8.87,Auto,1,54,1,8,-0.57,25.73,0.95,1,0,0
CUST0368,40,845188,Suburban,Student,799468,20,7.6,Auto,3,65,0,6,0.46,27.35,0.03,33,0,1
CUST0369,21,1731191,Urban,Salaried,943416,33,7.35,Personal,1,66,1,8,0.29,32.48,0.14,43,1,1
CUST0370,28,615008,Rural,Unemployed,576492,57,11.63,Business,0,134,4,3,0.97,57,0.57,46,3,1
CUST0371,36,1831993,Urban,Self-Employed,142769,54,10.95,Personal,1,54,1,9,-0.57,57.85,0.74,16,0,0
CUST0372,34,1454126,Urban,Unemployed,137265,50,8.66,Education,3,30,1,9,0.2,51.96,0.54,13,1,1
CUST0373,32,444883,Rural,Unemployed,867563,23,10.5,Auto,4,73,0,3,0.56,2.08,0.36,24,0,1
CUST0374,43,1886994,Rural,Self-Employed,102428,7,10.68,Education,2,18,1,5,-0.32,40.89,0.98,47,0,0
CUST0375,35,1709090,Suburban,Unemployed,608158,18,8.16,Education,0,155,2,7,-0.24,53.95,0.7,26,0,1
CUST0376,48,1149491,Rural,Salaried,677835,50,12.04,Home,2,80,2,8,0.78,32.29,0.83,7,0,0
CUST0377,54,871210,Suburban,Student,810278,59,13.14,Home,1,155,0,0,-0.19,68.06,0.04,16,0,0
CUST0378,22,1129616,Suburban,Student,99067,20,13.23,Education,3,146,1,0,0.25,59.4,0.24,4,0,1
CUST0379,52,1370365,Suburban,Salaried,812371,25,11.62,Auto,2,86,0,7,0.78,46.13,0.37,11,0,0
CUST0380,43,879418,Rural,Unemployed,162217,34,10.85,Education,2,19,3,6,-0.58,4.96,0.18,37,0,0
CUST0381,42,900780,Urban,Self-Employed,989111,47,7.02,Home,2,12,1,8,0.96,47.14,0.07,17,1,0
CUST0382,45,1811754,Suburban,Unemployed,468184,34,8.95,Auto,0,76,1,2,0.4,65.68,0.23,25,2,1
CUST0383,42,1314593,Urban,Salaried,673222,8,7.29,Education,3,42,1,9,-0.01,27.63,0.53,30,1,0
CUST0384,42,1426952,Urban,Unemployed,192980,24,14.69,Business,2,138,0,4,-0.14,60.43,0.7,36,0,0
CUST0385,62,1936857,Rural,Student,993927,8,7.65,Business,0,175,1,2,0.91,22.89,0.77,5,1,0
CUST0386,26,699137,Urban,Unemployed,552367,59,7.79,Education,2,142,0,4,-0.59,41.26,0.04,40,0,1
CUST0387,35,856884,Urban,Salaried,386851,19,14.06,Auto,2,144,1,9,-0.38,46.86,0.43,14,0,1
CUST0388,63,824712,Rural,Student,259329,45,14.52,Education,2,49,0,0,-0.38,48.98,0.12,41,1,1
CUST0389,57,893264,Suburban,Unemployed,307354,9,13.01,Education,2,27,1,3,-0.42,63.6,0.43,48,0,0
CUST0390,53,1041344,Urban,Unemployed,573406,57,6.55,Home,3,3,1,5,-0.06,17.28,0.43,25,2,1
CUST0391,28,1806872,Rural,Student,111215,16,6.51,Business,1,21,1,1,0.98,19.26,0.5,11,1,0
CUST0392,64,1641852,Urban,Self-Employed,761195,36,9.71,Home,2,118,1,6,0.78,50.84,0.89,40,1,0
CUST0393,64,1978602,Urban,Student,361573,48,7.72,Home,2,100,3,7,-0.34,13.17,0.81,46,0,0
CUST0394,25,807847,Suburban,Self-Employed,918584,37,6.66,Education,3,38,0,0,-0.15,33.7,0.64,13,1,1
CUST0395,59,1303913,Urban,Salaried,682336,32,10.44,Home,2,33,1,3,0.34,1.93,0.89,0,0,0
CUST0396,24,1097048,Rural,Salaried,219530,35,14.52,Business,4,96,3,3,-0.97,10.58,0.68,16,1,1
CUST0397,26,1524070,Urban,Student,227241,48,9.25,Home,2,43,3,4,0.64,49.04,0.82,32,1,0
CUST0398,52,1272930,Suburban,Student,188731,7,12.12,Business,1,169,0,3,0.76,53.94,0.56,28,0,0
CUST0399,50,1293762,Suburban,Salaried,503830,54,12.04,Home,1,39,1,8,0.71,8.75,0.53,44,1,0
CUST0400,55,752433,Rural,Self-Employed,814265,14,8.63,Business,0,96,2,6,-0.25,16.78,0.72,30,0,0
CUST0401,60,627236,Suburban,Salaried,389384,33,12.03,Home,2,139,1,1,-0.08,7.57,0.02,7,0,1
CUST0402,36,1858987,Urban,Student,476009,36,8.3,Home,4,129,0,0,-0.98,31.49,0.69,29,1,1
CUST0403,33,1748459,Suburban,Salaried,163688,39,7.54,Auto,1,155,0,8,-0.2,9.52,0.93,12,0,0
CUST0404,62,1979122,Rural,Student,358617,20,12.46,Business,0,73,0,0,-0.08,31.77,0.71,15,0,1
CUST0405,50,940829,Suburban,Student,933194,53,7.46,Business,2,85,1,5,0.81,52.85,0.04,1,0,0
CUST0406,39,1793445,Suburban,Salaried,794748,30,14.97,Business,0,89,1,1,0.79,49.36,0.38,44,0,0
CUST0407,37,1861793,Suburban,Self-Employed,540834,41,8.06,Personal,0,66,1,3,0.93,20.55,0.81,17,2,1
CUST0408,39,485195,Rural,Unemployed,943388,13,11.55,Home,3,75,0,5,0.77,48.67,0.96,34,0,0
CUST0409,48,775762,Suburban,Salaried,430596,14,10,Business,2,91,0,4,-0.98,66.83,0.37,44,1,1
CUST0410,46,816036,Suburban,Unemployed,761111,42,7.57,Personal,3,9,1,5,0.28,25.35,0.84,18,0,0
CUST0411,57,1374571,Urban,Salaried,962743,53,6.74,Auto,1,85,2,2,-0.86,24.03,0.86,12,2,1
CUST0412,46,1494266,Rural,Unemployed,784275,50,11.79,Business,1,101,1,4,-0.45,41.36,0.12,3,0,1
CUST0413,43,1580346,Suburban,Self-Employed,319150,44,13.36,Business,2,107,3,1,0.16,18.05,0.85,18,0,1
CUST0414,29,993392,Rural,Self-Employed,299243,37,13.66,Personal,4,164,1,6,0.4,47.09,0.32,49,0,0
CUST0415,32,628988,Suburban,Salaried,648506,57,10.6,Home,3,90,0,2,0.31,60.01,0.59,24,1,1
CUST0416,21,380553,Suburban,Student,246416,22,13.11,Auto,1,78,0,0,-0.9,33.34,0.54,37,1,1
CUST0417,21,760696,Suburban,Unemployed,606718,40,12.22,Business,4,85,0,7,-0.79,49.08,0.66,30,0,0
CUST0418,54,1080438,Urban,Student,73091,42,12.66,Home,1,106,0,7,-0.74,47.11,0.74,35,0,0
CUST0419,52,1508144,Urban,Student,831413,24,10.69,Auto,3,167,1,2,-0.82,3.26,0.44,3,1,1
CUST0420,45,519278,Urban,Student,598277,49,11.88,Education,1,100,3,6,-0.64,13.61,0.89,38,0,1
CUST0421,60,1400139,Rural,Self-Employed,125451,34,13.35,Education,1,107,0,8,0.38,64.39,0.81,6,0,0
CUST0422,21,1905277,Rural,Salaried,68990,12,9.88,Auto,2,59,1,7,0.66,67.63,0.79,15,1,1
CUST0423,36,899983,Urban,Salaried,402414,33,13.35,Personal,3,47,0,2,-0.18,56.3,0.46,47,0,0
CUST0424,59,1863191,Rural,Self-Employed,916792,14,11.53,Auto,1,116,0,1,0.39,66.37,0.04,4,0,0
CUST0425,25,593554,Suburban,Self-Employed,300541,33,7.91,Auto,3,105,0,9,-0.6,22.39,0.49,46,0,0
CUST0426,42,1451079,Suburban,Salaried,872513,11,6.71,Personal,2,146,1,6,0.95,18.21,0.9,22,1,0
CUST0427,49,1391902,Suburban,Student,716393,34,9.58,Personal,2,32,1,6,-0.3,27.98,0.19,35,2,1
CUST0428,23,1955796,Urban,Unemployed,420416,22,11.15,Home,2,43,1,8,0.69,4.46,0.98,31,0,0
CUST0429,32,1259920,Rural,Unemployed,852673,21,13.64,Home,0,164,0,4,0.89,58.41,0.81,23,0,1
CUST0430,46,594966,Urban,Unemployed,174932,28,7.58,Personal,5,111,0,3,0.73,70.87,0.71,24,0,0
CUST0431,36,1840821,Rural,Student,318083,36,13.3,Education,2,88,3,7,-0.87,59.42,0.68,44,0,0
CUST0432,57,305423,Suburban,Salaried,163000,8,13.84,Education,2,35,1,3,0.3,40.18,0.59,27,2,1
CUST0433,42,520197,Urban,Self-Employed,752922,26,7.78,Auto,0,80,1,3,-0.76,21.61,0.72,18,0,0
CUST0434,49,664071,Rural,Salaried,609351,31,13.74,Business,4,87,1,1,-0.99,14.64,0.42,6,0,1
CUST0435,34,871256,Rural,Student,543216,41,14.93,Auto,1,148,1,0,-0.9,26.53,0.85,43,0,0
CUST0436,48,386833,Suburban,Self-Employed,782081,47,12.68,Auto,1,129,1,3,0.83,48.19,0.7,40,1,1
CUST0437,25,917912,Urban,Student,732405,42,13.17,Business,5,30,0,6,0.82,32.46,0.77,16,0,1
CUST0438,50,975435,Urban,Unemployed,559850,58,14.95,Personal,0,107,2,8,-0.55,67.29,0.79,1,0,0
CUST0439,25,277454,Urban,Unemployed,487985,27,11.65,Education,2,29,1,8,0.09,61.58,0.09,15,2,1
CUST0440,32,1506170,Suburban,Student,883550,47,9.12,Auto,1,171,3,9,0.91,7.82,0.06,38,1,1
CUST0441,36,1760473,Urban,Self-Employed,134703,17,13.62,Business,3,11,0,0,-0.01,9.9,0.8,17,0,0
CUST0442,46,1601320,Suburban,Self-Employed,545164,47,11.72,Home,2,50,1,4,-0.21,48.85,0.26,38,0,0
CUST0443,46,1109164,Suburban,Salaried,464841,18,11.44,Auto,5,120,3,6,-0.03,17,0.58,0,0,0
CUST0444,41,1764718,Suburban,Unemployed,810084,16,8.66,Education,3,176,0,6,0.58,57.06,0.44,2,1,1
CUST0445,59,1145439,Rural,Salaried,702845,59,12.93,Personal,2,151,0,9,-0.05,42.78,0.02,20,0,0
CUST0446,56,237641,Urban,Salaried,339220,21,7.19,Auto,2,151,1,5,0.57,16.93,0.04,29,0,0
CUST0447,53,1802575,Urban,Student,303317,13,14.36,Auto,1,138,0,9,-0.14,34.73,0.83,10,0,0
CUST0448,50,1617616,Suburban,Student,245877,45,9.27,Business,0,12,2,3,-0.5,29.53,0.61,21,1,1
CUST0449,57,1916118,Suburban,Salaried,881037,45,7.59,Home,1,90,3,2,-0.35,62.93,0.52,46,0,0
CUST0450,43,812121,Urban,Unemployed,396709,50,10.26,Home,3,73,0,8,-0.84,2.8,0.94,24,0,1
CUST0451,30,518420,Suburban,Student,531725,7,6.86,Personal,1,19,1,9,-0.01,64.55,0.17,2,0,0
CUST0452,25,481685,Urban,Salaried,875553,35,12.32,Education,1,71,0,3,-0.7,47.12,0.26,29,0,1
CUST0453,56,1724102,Rural,Salaried,867865,35,14.17,Personal,0,72,1,7,0.62,53.23,0.76,23,0,1
CUST0454,54,1293389,Suburban,Salaried,617597,17,13.62,Auto,2,70,1,0,-0.16,0.69,0.78,44,1,1
CUST0455,51,1941134,Urban,Salaried,903900,15,7.58,Auto,3,77,3,6,0.53,45.42,0.4,35,0,0
CUST0456,30,864180,Suburban,Salaried,487470,49,7.57,Home,4,27,2,5,0.91,42.58,0.95,22,0,0
CUST0457,39,486214,Urban,Salaried,903725,16,13.41,Education,2,129,1,0,0.7,38.91,0.94,7,0,0
CUST0458,52,1128626,Urban,Student,408402,20,14.36,Business,3,120,0,3,0.9,56.69,0.01,3,0,1
CUST0459,21,542703,Suburban,Unemployed,874837,21,10.42,Education,3,42,0,4,0.14,40.24,0.17,49,2,1
CUST0460,25,404615,Rural,Salaried,617815,22,10.74,Auto,2,7,0,7,-0.67,61.78,0.82,38,0,0
